ukc1101-06000,Seaton Carew North,Hartlepool,54.66466674,-1.186042767,Northumbrian Water Limited
ukc1101-06100,Seaton Carew Centre,Hartlepool,54.65991277,-1.180727605,Northumbrian Water Limited
ukc1101-06200,Seaton Carew North Gare,Hartlepool,54.64962983,-1.164661467,Northumbrian Water Limited
ukc1202-06300,Redcar Coatham,Redcar and Cleveland,54.62206748,-1.081593055,Northumbrian Water Limited
ukc1202-06400,Redcar Lifeboat Station,Redcar and Cleveland,54.6200564,-1.060762,Northumbrian Water Limited
ukc1202-06500,Redcar Granville,Redcar and Cleveland,54.61734809,-1.052276147,Northumbrian Water Limited
ukc1202-06600,Redcar Stray,Redcar and Cleveland,54.6055202,-1.033973134,Northumbrian Water Limited
ukc1202-06650,Marske Sands,Redcar and Cleveland,54.59999193,-1.017076688,Northumbrian Water Limited
ukc1202-06700,Saltburn,Redcar and Cleveland,54.58679196,-0.969779716,Northumbrian Water Limited
ukc1404-05700,Seaham Hall Beach,County Durham,54.85044966,-1.341498034,Northumbrian Water Limited
ukc1404-05800,Seaham Beach,County Durham,54.84751066,-1.338119693,Northumbrian Water Limited
ukc1404-05900,Crimdon,County Durham,54.7280784,-1.248732185,Northumbrian Water Limited
ukc2101-04000,Low Newton,Northumberland,55.5132164,-1.615516765,Northumbrian Water Limited
ukc2101-04200,Warkworth,Northumberland,55.35121368,-1.592800275,Northumbrian Water Limited
ukc2101-04250,Amble Links,Northumberland,55.32565184,-1.552400659,Northumbrian Water Limited
ukc2102-03600,Spittal,Northumberland,55.75686835,-1.98883938,Northumbrian Water Limited
ukc2102-03700,Bamburgh Castle,Northumberland,55.61096248,-1.707903477,Northumbrian Water Limited
ukc2102-03800,Seahouses North,Northumberland,55.5901916,-1.666805897,Northumbrian Water Limited
ukc2102-03900,Beadnell,Northumberland,55.5487603,-1.632287511,Northumbrian Water Limited
ukc2103-04600,Blyth South Beach,Northumberland,55.10887436,-1.496828271,Northumbrian Water Limited
ukc2103-04700,Seaton Sluice,Northumberland,55.08722975,-1.47830017,Northumbrian Water Limited
ukc2104-04280,Druridge Bay North,Northumberland,55.29111457,-1.568535756,Northumbrian Water Limited
ukc2104-04300,Druridge Bay South,Northumberland,55.24025511,-1.543923843,Northumbrian Water Limited
ukc2106-04400,Newbiggin North,Northumberland,55.18441212,-1.510325608,Northumbrian Water Limited
ukc2106-04500,Newbiggin South,Northumberland,55.17885864,-1.514790312,Northumbrian Water Limited
ukc2203-04800,Whitley Bay,North Tyneside,55.048892,-1.445147644,Northumbrian Water Limited
ukc2203-04900,Tynemouth Cullercoats,North Tyneside,55.03478136,-1.431026431,Northumbrian Water Limited
ukc2203-05000,Tynemouth Long Sands North,North Tyneside,55.03042103,-1.428678948,Northumbrian Water Limited
ukc2203-05100,Tynemouth Long Sands South,North Tyneside,55.02407823,-1.423278822,Northumbrian Water Limited
ukc2203-05200,Tynemouth King Edwards Bay,North Tyneside,55.01932211,-1.418999137,Northumbrian Water Limited
ukc2204-05300,South Shields,South Tyneside,54.99974719,-1.409089561,Northumbrian Water Limited
ukc2204-05400,Marsden,South Tyneside,54.9780179,-1.37659818,Northumbrian Water Limited
ukc2300-05500,Seaburn - Sunderland,Sunderland,54.93752589,-1.366298597,Northumbrian Water Limited
ukc2300-05600,Roker - Sunderland,Sunderland,54.92574648,-1.364923293,Northumbrian Water Limited
ukd1101-46000,Allonby South,Allerdale,54.74396018,-3.456453603,United Utilities Water Limited
ukd1101-46100,Allonby,Allerdale,54.76803625,-3.434625292,United Utilities Water Limited
ukd1101-46300,Silloth,Allerdale,54.86534537,-3.409142361,United Utilities Water Limited
ukd1102-44200,Walney Biggar Bank,Barrow-in-Furness,54.0950168,-3.258381294,United Utilities Water Limited
ukd1102-44300,Walney Sandy Gap,Barrow-in-Furness,54.10215699,-3.263185667,United Utilities Water Limited
ukd1102-44400,Walney West Shore,Barrow-in-Furness,54.12078226,-3.27163117,United Utilities Water Limited
ukd1103-44800,Haverigg,Copeland,54.18907005,-3.288823755,United Utilities Water Limited
ukd1103-45200,Silecroft,Copeland,54.21894706,-3.351102516,United Utilities Water Limited
ukd1103-45600,Seascale,Copeland,54.39528257,-3.489357986,United Utilities Water Limited
ukd1103-45920,St Bees,Copeland,54.48992563,-3.60858869,United Utilities Water Limited
ukd1203-45625,"Windermere, Lakeside YMCA",South Lakeland,54.30039495,-2.961462962,United Utilities Water Limited
ukd1203-45650,"Windermere, Millerground Landing",South Lakeland,54.3807,-2.9225,United Utilities Water Limited
ukd1203-45675,"Windermere, Rayrigg Meadow",South Lakeland,54.37815373,-2.922496442,United Utilities Water Limited
ukd1203-45700,"Windermere, Fellfoot",South Lakeland,54.27451694,-2.953781739,United Utilities Water Limited
ukd4200-42100,Blackpool South,Blackpool,53.79063629,-3.059104944,United Utilities Water Limited
ukd4200-42300,Blackpool Central,Blackpool,53.8026523,-3.056219151,United Utilities Water Limited
ukd4200-42500,Blackpool North,Blackpool,53.81612266,-3.056588326,United Utilities Water Limited
ukd4200-42600,Bispham,Blackpool,53.84890019,-3.054890542,United Utilities Water Limited
ukd4303-41800,St Annes,Fylde,53.7491,-3.0404,United Utilities Water Limited
ukd4303-41900,St Annes North,Fylde,53.7597173,-3.050878218,United Utilities Water Limited
ukd4305-43260,Morecambe South,Lancaster,54.07282628,-2.876467624,United Utilities Water Limited
ukd4305-43550,Morecambe North,Lancaster,54.07745174,-2.860746045,United Utilities Water Limited
ukd4312-42800,Cleveleys,Wyre,53.88131763,-3.048100349,United Utilities Water Limited
ukd4312-43000,Fleetwood,Wyre,53.92659085,-3.019994651,United Utilities Water Limited
ukd5300-41200,Formby,Sefton,53.54821805,-3.106258875,United Utilities Water Limited
ukd5300-41300,Ainsdale,Sefton,53.60792741,-3.063987798,United Utilities Water Limited
ukd5300-41500,Southport,Sefton,53.65319124,-3.027301399,United Utilities Water Limited
ukd5400-40750,West Kirby,Wirral,53.37047893,-3.193165766,United Utilities Water Limited
ukd5400-40800,Meols,Wirral,53.40658428,-3.159742787,United Utilities Water Limited
ukd5400-40900,Moreton,Wirral,53.41775605,-3.11942028,United Utilities Water Limited
ukd5400-41000,Wallasey,Wirral,53.43357853,-3.077282921,United Utilities Water Limited
uke1200-07900,Flamborough South Landing,East Riding of Yorkshire,54.10424081,-0.118418582,Yorkshire Water Services Limited
uke1200-07950,"Danes Dyke, Flamborough",East Riding of Yorkshire,54.10403879,-0.141861016,Yorkshire Water Services Limited
uke1200-08000,Bridlington North Beach,East Riding of Yorkshire,54.08675644,-0.182691651,Yorkshire Water Services Limited
uke1200-08100,Bridlington South Beach,East Riding of Yorkshire,54.07720861,-0.198744945,Yorkshire Water Services Limited
uke1200-08200,Wilsthorpe,East Riding of Yorkshire,54.06621993,-0.207488045,Yorkshire Water Services Limited
uke1200-08300,Fraisthorpe,East Riding of Yorkshire,54.04855538,-0.214023771,Yorkshire Water Services Limited
uke1200-08600,Skipsea,East Riding of Yorkshire,53.96194028,-0.190183487,Yorkshire Water Services Limited
uke1200-08700,Hornsea,East Riding of Yorkshire,53.91409844,-0.160491171,Yorkshire Water Services Limited
uke1200-08800,Tunstall,East Riding of Yorkshire,53.7589043,0.000169098,Yorkshire Water Services Limited
uke1200-08900,Withernsea,East Riding of Yorkshire,53.7308197,0.036007805,Yorkshire Water Services Limited
uke1301-09000,Cleethorpes,North East Lincolnshire,53.55682662,-0.022225057,Anglian Water Services Limited
uke1301-09020,Humberston Fitties,North East Lincolnshire,53.53519013,0.008380462,Anglian Water Services Limited
uke2206-06800,Staithes,Scarborough,54.55863296,-0.789035906,Yorkshire Water Services Limited
uke2206-06900,Runswick Bay,Scarborough,54.53180833,-0.74870691,Yorkshire Water Services Limited
uke2206-07000,Sandsend,Scarborough,54.50137912,-0.667358439,Yorkshire Water Services Limited
uke2206-07100,Whitby,Scarborough,54.49169671,-0.624582898,Yorkshire Water Services Limited
uke2206-07200,Robin Hoods Bay,Scarborough,54.43015375,-0.531866861,Yorkshire Water Services Limited
uke2206-07300,Scarborough North Bay,Scarborough,54.29336479,-0.407208403,Yorkshire Water Services Limited
uke2206-07400,Scarborough South Bay,Scarborough,54.28203356,-0.395233782,Yorkshire Water Services Limited
uke2206-07500,Cayton Bay,Scarborough,54.24478304,-0.362946553,Yorkshire Water Services Limited
uke2206-07600,Filey,Scarborough,54.20823726,-0.284226457,Yorkshire Water Services Limited
uke2206-07700,Reighton,Scarborough,54.16911791,-0.249814209,Yorkshire Water Services Limited
uke4100-08901,"Wharfe at Cromwheel, Ilkley",Bradford,53.9319,-1.8162,Yorkshire Water Services Limited
ukf1400-09750,Colwick Country Park (West Lake),City of Nottingham,52.94514355,-1.098157379,Severn Trent Water Limited
ukf3102-09100,Mablethorpe Town,East Lindsey,53.34413376,0.264365937,Anglian Water Services Limited
ukf3102-09200,Sutton-on-Sea,East Lindsey,53.31458807,0.283819713,Anglian Water Services Limited
ukf3102-09300,Moggs Eye,Lincolnshire,53.27300288,0.318438394,Anglian Water Services Limited
ukf3102-09400,Anderby,Lincolnshire,53.25977424,0.325519541,Anglian Water Services Limited
ukf3102-09500,Chapel St Leonards,Chapel St. Leonards,53.2236447,0.339965692,Anglian Water Services Limited
ukf3102-09600,Ingoldmells South,East Lindsey,53.19393,0.35387,Anglian Water Services Limited
ukf3102-09700,Skegness,East Lindsey,53.14414641,0.349547789,Anglian Water Services Limited
ukh1303-10325,Hemsby,Great Yarmouth,52.69526817,1.71007377,Anglian Water Services Limited
ukh1303-10350,Caister Point,Great Yarmouth,52.64623297,1.737401191,Anglian Water Services Limited
ukh1303-10400,Great Yarmouth North,Great Yarmouth,52.63225858,1.742698731,Anglian Water Services Limited
ukh1303-10500,Great Yarmouth Pier,Great Yarmouth,52.60528559,1.739494757,Anglian Water Services Limited
ukh1303-10600,Great Yarmouth South,Great Yarmouth,52.59631497,1.738729916,Anglian Water Services Limited
ukh1303-10650,Gorleston Beach,Great Yarmouth,52.56979184,1.733474174,Anglian Water Services Limited
ukh1304-09800,Heacham,King's Lynn and West Norfolk,52.90920424,0.471498093,Anglian Water Services Limited
ukh1304-09850,Hunstanton Main Beach,King's Lynn and West Norfolk,52.93682174,0.483787391,Anglian Water Services Limited
ukh1304-09900,Hunstanton (Old Hunstanton),King's Lynn and West Norfolk,52.95364208,0.496364281,Anglian Water Services Limited
ukh1305-10000,Wells,North Norfolk,52.97358259,0.849053395,Anglian Water Services Limited
ukh1305-10100,Sheringham,North Norfolk,52.94593705,1.208480533,Anglian Water Services Limited
ukh1305-10125,West Runton,North Norfolk,52.94168221,1.252766632,Anglian Water Services Limited
ukh1305-10150,East Runton,North Norfolk,52.93706193,1.275953324,Anglian Water Services Limited
ukh1305-10200,Cromer,North Norfolk,52.93251242,1.302162611,Anglian Water Services Limited
ukh1305-10300,Mundesley,North Norfolk,52.87694295,1.441741183,Anglian Water Services Limited
ukh1305-10310,Sea Palling,North Norfolk,52.79063975,1.603903982,Anglian Water Services Limited
ukh1406-10900,Felixstowe North,East Suffolk,51.96034059,1.354985829,Anglian Water Services Limited
ukh1406-11000,Felixstowe South,East Suffolk,51.95433041,1.341464361,Anglian Water Services Limited
ukh1407-10750,Lowestoft (North of Claremont Pier),East Suffolk,52.46830669,1.748744599,Anglian Water Services Limited
ukh1407-10800,Lowestoft (South of Claremont Pier),East Suffolk,52.46388699,1.745158209,Anglian Water Services Limited
ukh1407-10830,Southwold The Pier,East Suffolk,52.33079656,1.686909613,Anglian Water Services Limited
ukh1407-10850,Southwold The Denes,East Suffolk,52.31936197,1.678618832,Anglian Water Services Limited
ukh3100-11770,Shoebury East,Southend-on-Sea,51.53173297,0.8037999,Anglian Water Services Limited
ukh3100-11780,Shoeburyness,Southend-on-Sea,51.52299498,0.774140049,Anglian Water Services Limited
ukh3100-11800,Southend Thorpe Bay,Southend-on-Sea,51.52887567,0.75359005,Anglian Water Services Limited
ukh3100-11830,Southend Jubilee,Southend-on-Sea,51.52778563,0.723245133,Anglian Water Services Limited
ukh3100-11850,Southend Three Shells,Southend-on-Sea,51.53299233,0.712019813,Anglian Water Services Limited
ukh3100-11900,Southend Westcliff Bay,Southend-on-Sea,51.53536879,0.686924508,Anglian Water Services Limited
ukh3100-11902,Southend Chalkwell,Southend-on-Sea,51.53739784,0.672910968,Anglian Water Services Limited
ukh3100-11904,Leigh Bell Wharf,Southend-on-Sea,51.53902984,0.652527405,Anglian Water Services Limited
ukh3306-11750,West Mersea,Colchester,51.77039909,0.930194911,Anglian Water Services Limited
ukh3311-11100,Dovercourt,Tendring,51.92871452,1.273653637,Anglian Water Services Limited
ukh3311-11250,Walton,Tendring,51.84705731,1.273239241,Anglian Water Services Limited
ukh3311-11300,Frinton,Tendring,51.82778896,1.248309418,Anglian Water Services Limited
ukh3311-11350,Holland,Tendring,51.81320121,1.225798547,Anglian Water Services Limited
ukh3311-11500,Clacton,Tendring,51.79309928,1.171275828,Anglian Water Services Limited
ukh3311-11550,Clacton (Groyne 41),Tendring,51.785,1.1535,Anglian Water Services Limited
ukh3311-11600,Jaywick,Tendring,51.77262974,1.112718024,Anglian Water Services Limited
ukh3311-11650,Clacton Beach Martello Tower,Tendring,51.77999703,1.140050759,Anglian Water Services Limited
ukh3311-11700,Brightlingsea,Tendring,51.80571144,1.010494962,Anglian Water Services Limited
uki1101-11910,Hampstead Heath (Ladies Pond),City and County of the City of London,51.56673133,-0.160132016,Thames Water Utilities Limited
uki1101-11920,Hampstead Heath (Mens Pond),City and County of the City of London,51.56334967,-0.156661552,Thames Water Utilities Limited
uki1101-11930,Hampstead Heath (Mixed Pond),City and County of the City of London,51.56071288,-0.166289997,Thames Water Utilities Limited
uki1106-11940,The Serpentine - Hyde Park,City of Westminster,51.50491379,-0.169107215,Thames Water Utilities Limited
ukj1402-11946,Wolvercote Mill Stream,Oxford,51.78082,-1.29596,
ukj2100-14800,Saltdean,The City of Brighton and Hove,50.79932437,-0.041711811,Southern Water Services Limited
ukj2100-14900,Brighton Kemptown,The City of Brighton and Hove,50.8159632,-0.122161895,Southern Water Services Limited
ukj2100-14950,Brighton Central,The City of Brighton and Hove,50.82027276,-0.145883429,Southern Water Services Limited
ukj2100-15000,Hove,The City of Brighton and Hove,50.82322818,-0.166723154,Southern Water Services Limited
ukj2201-14400,Pevensey Bay,Wealden,50.80998983,0.350328721,Southern Water Services Limited
ukj2201-14500,Eastbourne,Eastbourne,50.76096183,0.287079794,Southern Water Services Limited
ukj2201-14550,Birling Gap,Wealden,50.74259534,0.20066902,Southern Water Services Limited
ukj2202-14100,Hastings Pelham Beach,Hastings,50.85354813,0.585766467,Southern Water Services Limited
ukj2202-14150,St Leonards,Hastings,50.84991654,0.55142669,Southern Water Services Limited
ukj2203-14600,Seaford,Lewes,50.77131708,0.094976507,Southern Water Services Limited
ukj2204-13900,Camber,Rother,50.93321366,0.796331259,Southern Water Services Limited
ukj2204-14000,Winchelsea,Rother,50.9064145,0.718105662,Southern Water Services Limited
ukj2205-14200,Bexhill,Rother,50.83653388,0.470332162,Southern Water Services Limited
ukj2205-14300,Norman`s Bay,Rother,50.82282416,0.38665585,Southern Water Services Limited
ukj2310-11945,Frensham Great Pond,Waverley,51.15732271,-0.79183358,Thames Water Utilities Limited
ukj2401-15100,Southwick,Adur,50.82875111,-0.235618078,Southern Water Services Limited
ukj2401-15200,Shoreham Beach,Adur,50.82658667,-0.27132841,Southern Water Services Limited
ukj2401-15300,"Lancing, Beach Green",Adur,50.81988034,-0.321958812,Southern Water Services Limited
ukj2402-15500,Littlehampton,Arun,50.8022939,-0.538868986,Southern Water Services Limited
ukj2402-15600,Middleton-on-sea,Arun,50.7902,-0.6039,Southern Water Services Limited
ukj2402-15650,Felpham,Arun,50.78630588,-0.65257607,Southern Water Services Limited
ukj2402-15680,Bognor Regis East,Arun,50.78236249,-0.669428029,Southern Water Services Limited
ukj2402-15700,Bognor Regis (Aldwick),Arun,50.77925616,-0.691360026,Southern Water Services Limited
ukj2402-15800,Pagham,Arun,50.76755023,-0.736497733,Southern Water Services Limited
ukj2403-15900,Selsey,Chichester,50.73631025,-0.77032903,Southern Water Services Limited
ukj2403-16000,Bracklesham Bay,Chichester,50.76101317,-0.860567028,Southern Water Services Limited
ukj2403-16100,West Wittering,Chichester,50.77651459,-0.912129642,Southern Water Services Limited
ukj2407-15400,Worthing,Worthing,50.80727818,-0.384860538,Southern Water Services Limited
ukj3100-16500,Eastney,City of Portsmouth,50.78463945,-1.045144414,Southern Water Services Limited
ukj3100-16600,Southsea East,City of Portsmouth,50.77866452,-1.079437834,Southern Water Services Limited
ukj3304-16850,Hillhead,Fareham,50.81345688,-1.225391921,Southern Water Services Limited
ukj3305-16700,Stokes Bay,Gosport,50.7775935,-1.150386997,Southern Water Services Limited
ukj3305-16800,Lee-on-Solent,Gosport,50.8009769,-1.204284188,Southern Water Services Limited
ukj3307-16300,Eastoke,Havant,50.7806136,-0.96735398,Southern Water Services Limited
ukj3307-16350,Beachlands Central,Havant,50.78359334,-0.989275631,Southern Water Services Limited
ukj3307-16400,Beachlands West,Havant,50.78360723,-1.001332856,Southern Water Services Limited
ukj3308-16900,Calshot,New Forest,50.80932353,-1.318168307,Southern Water Services Limited
ukj3308-17000,Lepe,Hampshire,50.78429687,-1.354534448,Southern Water Services Limited
ukj3308-17100,Milford-on-sea,New Forest,50.725,-1.6106,Southern Water Services Limited
ukj3400-17400,Compton Bay,Isle of Wight,50.65608555,-1.468319236,Southern Water Services Limited
ukj3400-17500,Totland Bay,Isle of Wight,50.68083707,-1.545688567,Southern Water Services Limited
ukj3400-17600,Colwell Bay,Isle of Wight,50.68947777,-1.538470268,Southern Water Services Limited
ukj3400-17700,Gurnard,Isle of Wight,50.76074922,-1.325084135,Southern Water Services Limited
ukj3400-17800,Cowes,Isle of Wight,50.76785154,-1.309383644,Southern Water Services Limited
ukj3400-17850,East Cowes,Isle of Wight,50.76477,-1.28329,Southern Water Services Limited
ukj3400-17900,Ryde,Isle of Wight,50.73082671,-1.149815998,Southern Water Services Limited
ukj3400-18000,Seagrove,Isle of Wight,50.71632406,-1.106875379,Southern Water Services Limited
ukj3400-18100,St Helens,Isle of Wight,50.69860767,-1.098645256,Southern Water Services Limited
ukj3400-18200,Bembridge,Isle of Wight,50.68622183,-1.069693125,Southern Water Services Limited
ukj3400-18300,Whitecliff Bay,Isle of Wight,50.67195468,-1.0942733,Southern Water Services Limited
ukj3400-18350,Yaverland,Isle of Wight,50.661819,-1.133235104,Southern Water Services Limited
ukj3400-18400,Sandown,Isle of Wight,50.65496852,-1.150633919,Southern Water Services Limited
ukj3400-18500,Shanklin,Isle of Wight,50.62700956,-1.17317872,Southern Water Services Limited
ukj3400-18600,Ventnor,Isle of Wight,50.59312726,-1.209967684,Southern Water Services Limited
ukj4202-12100,"West Beach, Whitstable",Canterbury,51.35433497,1.011721531,Southern Water Services Limited
ukj4202-12120,Tankerton,Canterbury,51.36544329,1.045785165,Southern Water Services Limited
ukj4202-12150,Herne Bay Central,Canterbury,51.37204661,1.11850745,Southern Water Services Limited
ukj4202-12200,Herne Bay,Canterbury,51.37436373,1.13950355,Southern Water Services Limited
ukj4204-13000,Sandwich Bay,Dover,51.28260152,1.379623587,Southern Water Services Limited
ukj4204-13100,Deal Castle,Dover,51.22486582,1.404885309,Southern Water Services Limited
ukj4204-13200,St Margaret`s Bay,Dover,51.15062708,1.385697567,Southern Water Services Limited
ukj4208-13300,Folkestone,Shepway,51.08197047,1.191271165,Southern Water Services Limited
ukj4208-13400,Sandgate,Shepway,51.07081526,1.121759226,Southern Water Services Limited
ukj4208-13500,Hythe,Shepway,51.06469169,1.081376963,Southern Water Services Limited
ukj4208-13600,Dymchurch,Shepway,51.02462308,0.996565672,Southern Water Services Limited
ukj4208-13700,St Mary's Bay (Kent),Shepway,51.01059777,0.982258544,Southern Water Services Limited
ukj4208-13800,Littlestone,Shepway,50.97679965,0.967268605,Southern Water Services Limited
ukj4209-11950,Sheerness,Swale,51.44325944,0.760205649,Southern Water Services Limited
ukj4209-11975,Minster Leas,Swale,51.43294443,0.805284293,Southern Water Services Limited
